Index;Date;Hour;Nb Sat.;GPS;KmH;Kt;GPS Position;X ACC;Y ACC;Z ACC;X GYR;Y GYR;Z GYR;X Angle;Y Angle;Battery V;Battery Level;Pyro V;Temperature;Mode;Radio Event;SrcDetect;EquaDetect;Internal status;Pyro status
19759;01/06/2026;08:44:54;9;3;133.3;72.0;47.35784884 4.89529558;-28.03;-5.31;-20.08;10.74;-5.73;0.84;1.04;1.04;3.3;16;7.0;30;0;0;0;0;896;255
19760;01/06/2026;08:44:54;9;3;133.3;72.0;47.35784644 4.89527279;-28.96;-5.18;-17.68;7.17;2.91;0.89;1.03;1.05;3.3;16;7.0;30;0;0;0;0;896;255
19761;01/06/2026;08:44:54;9;3;133.3;72.0;47.35784404 4.89524999;-29.66;-5.04;-15.39;4.03;2.55;0.87;1.02;1.02;3.3;16;7.0;30;0;0;0;0;896;255
19762;01/06/2026;08:44:54;9;3;133.3;72.0;47.35784164 4.89522720;-30.21;-4.94;-12.67;2.07;-3.69;0.86;1.00;1.02;3.3;16;7.0;30;0;0;0;0;896;255
19763;01/06/2026;08:44:54;9;3;133.3;72.0;47.35783924 4.89520440;-30.89;-4.74;-13.10;-0.62;-6.62;0.87;0.99;1.03;3.3;16;7.0;30;0;0;0;0;896;255
19764;01/06/2026;08:44:54;9;3;133.3;72.0;47.35783684 4.89518161;-31.28;-4.63;-5.91;-0.14;-8.82;0.95;1.04;1.04;3.3;16;7.0;30;0;0;0;0;896;255
19765;01/06/2026;08:44:54;9;3;133.3;72.0;47.35783445 4.89515881;-31.43;-4.36;0.99;0.94;-7.20;0.91;1.02;1.03;3.3;16;7.0;30;0;0;0;0;896;255
19766;01/06/2026;08:44:54;9;3;133.3;72.0;47.35783205 4.89513602;-31.81;-4.30;-4.28;4.42;-6.18;0.86;0.98;0.99;3.3;16;7.0;30;0;0;0;0;896;255
19767;01/06/2026;08:44:54;9;3;133.3;72.0;47.35782965 4.89511322;-32.06;-3.90;-0.82;6.93;-6.13;0.83;0.98;1.00;3.3;16;7.0;30;0;0;0;0;896;255
19768;01/06/2026;08:44:54;9;3;135.5;73.2;47.35782721 4.89509005;-32.16;-3.35;5.03;15.86;-4.94;0.82;0.94;0.97;3.3;16;7.0;30;0;0;0;0;896;255
19769;01/06/2026;08:44:54;9;3;135.6;73.2;47.35782655 4.89508374;-32.18;-2.51;9.08;24.28;-8.03;0.89;0.97;0.99;3.3;16;7.0;30;0;0;0;0;896;255
19770;01/06/2026;08:44:54;9;3;135.6;73.2;47.35782588 4.89507743;-31.96;-1.37;11.13;30.86;-10.55;0.93;1.02;1.01;3.3;16;7.0;30;0;0;0;0;896;255
19771;01/06/2026;08:44:54;9;3;135.6;73.2;47.35782522 4.89507111;-31.50;-0.41;20.53;38.28;0.54;0.93;0.99;0.99;3.3;16;7.0;30;0;0;0;0;896;255
19772;01/06/2026;08:44:54;9;3;135.6;73.2;47.35782456 4.89506480;-31.53;0.73;11.41;40.65;-1.55;0.96;1.09;1.04;3.3;16;7.0;30;0;0;0;0;896;255
19773;01/06/2026;08:44:54;9;3;135.6;73.2;47.35782390 4.89505849;-31.63;2.28;4.83;44.10;-12.97;0.98;1.13;1.09;3.3;16;7.0;30;0;0;0;0;896;255
19774;01/06/2026;08:44:54;9;3;135.6;73.2;47.35782323 4.89505217;-31.87;3.83;-5.66;42.43;-18.18;0.94;1.14;1.10;3.3;16;7.0;30;0;0;0;0;896;255
19775;01/06/2026;08:44:54;9;3;135.6;73.2;47.35782257 4.89504586;-32.29;5.26;-10.09;42.75;-21.96;0.97;1.18;1.17;3.3;16;7.0;30;0;0;0;0;896;255
19776;01/06/2026;08:44:54;9;3;135.6;73.2;47.35782191 4.89503955;-32.30;6.64;1.16;36.74;-26.41;0.92;1.24;1.19;3.3;16;7.0;30;0;0;0;0;896;255
19777;01/06/2026;08:44:54;9;3;135.6;73.2;47.35782124 4.89503323;-31.85;7.49;15.63;19.94;-24.37;0.95;1.22;1.20;3.3;16;7.0;30;0;0;0;0;896;255
19778;01/06/2026;08:44:54;13;3;135.6;73.2;47.35782058 4.89502692;-31.12;7.89;25.30;11.08;-9.10;0.82;1.21;1.23;3.3;16;7.0;30;0;0;0;0;896;255
19779;01/06/2026;08:44:54;13;3;135.6;73.2;47.35781991 4.89502061;-30.67;8.18;17.96;4.85;-13.05;0.84;1.20;1.22;3.3;16;7.0;30;0;0;0;0;896;255
19780;01/06/2026;08:44:54;13;3;135.6;73.2;47.35781925 4.89501429;-30.39;8.55;15.80;10.43;-10.67;0.89;1.15;1.21;3.3;16;7.0;30;0;0;0;0;896;255
19781;01/06/2026;08:44:54;13;3;135.6;73.2;47.35781859 4.89500798;-30.50;9.04;7.88;18.49;2.68;0.98;1.21;1.19;3.3;16;7.0;30;0;0;0;0;896;255
19782;01/06/2026;08:44:55;13;3;135.6;73.2;47.35781792 4.89500167;-30.88;9.52;-2.01;19.37;-3.98;0.97;1.16;1.16;3.3;16;7.0;30;0;0;0;0;896;255
19783;01/06/2026;08:44:55;13;3;135.6;73.2;47.35781488 4.89497281;-31.25;10.45;-10.01;20.94;-17.92;0.93;1.18;1.18;3.3;16;7.0;30;0;0;0;0;896;255
19784;01/06/2026;08:44:55;13;3;135.6;73.2;47.35781184 4.89494396;-31.58;10.82;-2.60;20.22;-1.66;0.92;1.15;1.17;3.3;16;7.0;30;0;0;0;0;896;255
19785;01/06/2026;08:44:55;13;3;135.6;73.2;47.35780880 4.89491511;-31.63;11.11;10.38;20.53;6.29;0.99;1.16;1.16;3.3;16;7.0;30;0;0;0;0;896;255
19786;01/06/2026;08:44:55;9;3;135.6;73.2;47.35780576 4.89488625;-31.84;11.49;2.62;13.95;-3.35;0.99;1.16;1.15;3.3;16;7.0;30;0;0;0;0;896;255
19787;01/06/2026;08:44:55;9;3;135.6;73.2;47.35780273 4.89485740;-31.92;11.94;1.22;16.65;-2.88;1.02;1.19;1.18;3.3;16;7.0;30;0;0;0;0;896;255
19788;01/06/2026;08:44:55;9;3;135.6;73.2;47.35779969 4.89482855;-32.25;12.46;-2.50;22.12;-5.05;1.03;1.22;1.23;3.3;16;7.0;30;0;0;0;0;896;255
19789;01/06/2026;08:44:55;9;3;135.6;73.2;47.35779665 4.89479969;-32.77;12.79;-7.15;19.62;2.81;1.15;1.35;1.28;3.3;16;7.0;30;0;0;0;0;896;255
19790;01/06/2026;08:44:55;9;3;135.6;73.2;47.35779361 4.89477084;-33.14;12.88;-5.24;16.24;11.81;1.03;1.40;1.30;3.3;16;7.0;30;0;0;0;0;896;255
19791;01/06/2026;08:44:55;9;3;135.6;73.2;47.35779057 4.89474199;-33.66;13.05;-7.38;8.61;3.99;1.08;1.44;1.38;3.3;16;7.0;30;0;0;0;0;896;255
19792;01/06/2026;08:44:55;9;3;135.6;73.2;47.35778749 4.89471092;-33.76;12.92;0.27;1.24;2.11;0.94;1.39;1.39;3.3;16;7.0;30;0;0;0;0;896;255
19793;01/06/2026;08:44:55;9;3;135.6;73.2;47.35778649 4.89468011;-33.70;12.84;6.91;2.86;5.03;0.93;1.29;1.31;3.3;16;7.0;30;0;0;0;0;896;255
19794;01/06/2026;08:44:55;9;3;135.6;73.2;47.35778558 4.89465095;-33.71;12.43;9.60;2.34;11.21;0.90;1.23;1.29;3.3;16;7.0;30;0;0;0;0;896;255
19795;01/06/2026;08:44:55;9;3;128.5;69.4;47.35778471 4.89462331;-33.94;12.36;2.41;4.94;7.06;0.91;1.15;1.21;3.3;16;7.0;30;0;0;0;0;896;255
19796;01/06/2026;08:44:55;9;3;128.5;69.4;47.35778451 4.89461715;-33.90;12.32;3.61;-0.10;-0.56;0.94;1.14;1.19;3.3;16;7.0;30;0;0;0;0;896;255
19797;01/06/2026;08:44:55;9;3;128.5;69.4;47.35778432 4.89461098;-33.27;11.80;22.66;5.98;22.68;0.87;1.16;1.14;3.3;16;7.0;30;0;0;0;0;896;255
19798;01/06/2026;08:44:55;9;3;128.5;69.4;47.35778412 4.89460482;-33.10;11.58;10.70;3.56;10.86;0.85;1.15;1.12;3.3;16;7.0;30;0;0;0;0;896;255
19799;01/06/2026;08:44:55;9;3;128.5;69.4;47.35778393 4.89459866;-32.56;11.42;14.82;-4.19;-0.91;0.90;1.20;1.20;3.3;16;7.0;30;0;0;0;0;896;255
19800;01/06/2026;08:44:55;9;3;128.5;69.4;47.35778374 4.89459250;-32.18;11.11;12.41;-5.50;3.76;0.93;1.23;1.21;3.3;16;7.0;30;0;0;0;0;896;255
19801;01/06/2026;08:44:55;9;3;128.5;69.4;47.35778354 4.89458633;-32.19;10.96;3.89;0.49;4.18;0.88;1.19;1.18;3.3;16;7.0;30;0;0;0;0;896;255
19802;01/06/2026;08:44:55;9;3;128.5;69.4;47.35778335 4.89458017;-32.13;10.72;5.29;-0.75;2.73;0.76;1.18;1.17;3.3;16;7.0;30;0;0;0;0;896;255
19803;01/06/2026;08:44:55;9;3;128.5;69.4;47.35778316 4.89457401;-31.65;10.49;11.70;-0.92;5.49;0.65;1.11;1.15;3.3;16;7.0;30;0;0;0;0;896;255
19804;01/06/2026;08:44:55;9;3;128.5;69.4;47.35778296 4.89456785;-31.48;10.39;8.97;-0.77;1.27;0.77;1.14;1.20;3.3;16;7.0;30;0;0;0;0;896;255
19805;01/06/2026;08:44:55;13;3;128.5;69.4;47.35778277 4.89456169;-31.02;10.11;15.19;-1.98;2.48;0.74;1.15;1.15;3.3;16;7.0;30;0;0;0;0;896;255
19806;01/06/2026;08:44:55;13;3;128.5;69.4;47.35778257 4.89455552;-31.04;9.95;0.19;-2.02;-0.17;0.74;1.16;1.13;3.3;16;7.0;30;0;0;0;0;896;255
19807;01/06/2026;08:44:55;13;3;128.5;69.4;47.35778238 4.89454936;-31.18;9.74;-5.97;-1.93;4.21;0.68;1.15;1.14;3.3;16;7.0;30;0;0;0;0;896;255
19808;01/06/2026;08:44:55;13;3;128.5;69.4;47.35778219 4.89454320;-31.21;9.40;1.55;1.48;14.46;0.69;1.18;1.16;3.3;16;7.0;30;0;0;0;0;896;255
19809;01/06/2026;08:44:55;13;3;128.5;69.4;47.35778199 4.89453704;-31.35;9.30;-1.80;4.21;7.80;0.70;1.10;1.14;3.3;16;7.0;30;0;0;0;0;896;255
19810;01/06/2026;08:44:55;13;3;128.5;69.4;47.35778180 4.89453087;-31.15;9.29;2.83;4.49;2.06;0.72;1.12;1.12;3.3;16;7.0;30;0;0;0;0;896;255
19811;01/06/2026;08:44:55;13;3;128.5;69.4;47.35778161 4.89452471;-31.46;9.04;-2.89;6.86;13.02;0.73;1.13;1.13;3.3;16;7.0;30;0;0;0;0;896;255
19812;01/06/2026;08:44:55;13;3;128.5;69.4;47.35778141 4.89451855;-31.77;9.17;-7.08;9.34;8.97;0.83;1.19;1.19;3.3;16;7.0;30;0;0;0;0;896;255
19813;01/06/2026;08:44:56;9;3;128.5;69.4;47.35778122 4.89451239;-32.21;9.31;-9.07;8.39;-4.06;0.86;1.24;1.21;3.3;16;7.0;30;0;0;0;0;896;255
19814;01/06/2026;08:44:56;9;3;128.5;69.4;47.35778051 4.89448992;-32.11;9.29;-2.18;12.47;9.79;0.78;1.24;1.21;3.3;16;7.0;30;0;0;0;0;896;255
19815;01/06/2026;08:44:56;9;3;128.5;69.4;47.35777980 4.89446746;-32.48;9.35;-3.20;12.48;10.78;0.87;1.30;1.28;3.3;16;7.0;30;0;0;0;0;896;255
19816;01/06/2026;08:44:56;9;3;128.5;69.4;47.35777910 4.89444499;-32.49;9.40;-1.57;8.26;5.45;0.79;1.32;1.33;3.3;16;7.0;30;0;0;0;0;896;255
19817;01/06/2026;08:44:56;9;3;128.5;69.4;47.35777839 4.89442252;-32.57;9.23;-6.87;7.22;11.57;0.91;1.39;1.37;3.3;16;7.0;30;0;0;0;0;896;255
19818;01/06/2026;08:44:56;9;3;128.5;69.4;47.35777768 4.89440006;-32.99;9.08;-5.63;6.69;12.07;0.90;1.40;1.39;3.3;16;7.0;30;0;0;0;0;896;255
19819;01/06/2026;08:44:56;9;3;128.5;69.4;47.35777698 4.89437759;-33.42;9.02;-9.82;6.17;8.70;0.94;1.42;1.37;3.3;16;7.0;30;0;0;0;0;896;255
19820;01/06/2026;08:44:56;9;3;128.5;69.4;47.35777627 4.89435513;-34.05;9.05;-19.06;8.08;9.66;1.12;1.48;1.46;3.3;16;7.0;30;0;0;0;0;896;255
19821;01/06/2026;08:44:56;9;3;128.5;69.4;47.35777556 4.89433266;-34.46;8.79;-14.57;8.28;13.35;1.06;1.38;1.42;3.3;16;7.0;30;0;0;0;0;896;255
19822;01/06/2026;08:44:56;9;3;128.5;69.4;47.35777486 4.89431020;-34.62;8.63;-2.20;4.03;6.54;1.06;1.29;1.35;3.3;16;7.0;30;0;0;0;0;896;255
19823;01/06/2026;08:44:56;9;3;128.5;69.4;47.35777415 4.89428773;-34.62;8.63;-1.93;1.13;-0.76;0.82;1.25;1.28;3.3;16;7.0;30;0;0;0;0;896;255
19824;01/06/2026;08:44:56;9;3;128.5;69.4;47.35777345 4.89426526;-34.25;8.42;7.29;2.16;6.75;1.07;1.35;1.33;3.3;16;7.0;30;0;0;0;0;896;255
19825;01/06/2026;08:44:56;9;3;128.5;69.4;47.35777274 4.89424280;-34.25;8.46;9.73;3.40;2.67;1.12;1.24;1.33;3.3;16;7.0;30;0;0;0;0;896;255
19826;01/06/2026;08:44:56;9;3;128.5;69.4;47.35777203 4.89422033;-33.67;8.41;19.50;1.96;-0.01;1.13;1.27;1.25;3.3;16;7.0;30;0;0;0;0;896;255
19827;01/06/2026;08:44:56;9;3;128.5;69.4;47.35777133 4.89419787;-33.43;8.59;3.06;0.79;-10.50;0.88;1.25;1.21;3.3;16;7.0;30;0;0;0;0;896;255
19828;01/06/2026;08:44:56;9;3;123.5;66.7;47.35777133 4.89417242;-32.34;8.60;30.15;6.74;-0.64;0.91;1.29;1.28;3.3;16;7.0;30;0;0;0;0;896;255
19829;01/06/2026;08:44:56;9;3;123.5;66.7;47.35777172 4.89416618;-31.21;8.81;35.36;7.34;-3.85;0.91;1.30;1.33;3.3;16;7.0;30;0;0;0;0;896;255
19830;01/06/2026;08:44:56;9;3;123.5;66.7;47.35777208 4.89416073;-30.40;8.99;31.00;6.50;-7.32;0.96;1.34;1.28;3.3;16;7.0;30;0;0;0;0;896;255
19831;01/06/2026;08:44:56;9;3;123.5;66.7;47.35777243 4.89415551;-29.67;9.09;25.04;7.66;-3.19;0.83;1.34;1.27;3.3;16;7.0;30;0;0;0;0;896;255
19832;01/06/2026;08:44:56;9;3;123.5;66.7;47.35777277 4.89415029;-29.05;9.38;22.47;11.40;-3.92;0.86;1.29;1.30;3.3;16;7.0;30;0;0;0;0;896;255
19833;01/06/2026;08:44:56;9;3;123.5;66.7;47.35777312 4.89414507;-28.54;10.01;19.28;20.67;-3.95;0.84;1.29;1.32;3.3;16;7.0;30;0;0;0;0;896;255
19834;01/06/2026;08:44:56;9;3;123.5;66.7;47.35777346 4.89413984;-28.44;10.46;10.25;22.32;1.32;0.91;1.24;1.30;3.3;16;7.0;30;0;0;0;0;896;255
19835;01/06/2026;08:44:56;9;3;123.5;66.7;47.35777381 4.89413462;-28.62;10.79;2.06;20.33;6.12;0.94;1.27;1.29;3.3;16;7.0;30;0;0;0;0;896;255
19836;01/06/2026;08:44:56;9;3;123.5;66.7;47.35777416 4.89412940;-28.77;11.11;2.18;16.69;4.66;0.97;1.34;1.29;3.3;16;7.0;30;0;0;0;0;896;255
19837;01/06/2026;08:44:56;9;3;123.5;66.7;47.35777451 4.89412418;-29.08;11.35;-2.48;12.43;-1.64;0.96;1.31;1.30;3.3;16;7.0;30;0;0;0;0;896;255
19838;01/06/2026;08:44:56;13;3;123.5;66.7;47.35777487 4.89411896;-29.37;11.35;-2.22;5.99;1.77;0.93;1.28;1.28;3.3;16;7.0;30;0;0;0;0;896;255
19839;01/06/2026;08:44:56;13;3;123.5;66.7;47.35777523 4.89411374;-29.70;11.39;-2.56;5.28;-1.40;0.91;1.22;1.26;3.3;16;7.0;30;0;0;0;0;896;255
19840;01/06/2026;08:44:56;13;3;123.5;66.7;47.35777558 4.89410851;-29.97;11.51;-2.72;3.04;-7.25;0.95;1.18;1.24;3.3;16;7.0;30;0;0;0;0;896;255
19841;01/06/2026;08:44:56;13;3;123.5;66.7;47.35777594 4.89410329;-30.34;11.44;-1.38;3.29;-3.72;1.02;1.17;1.22;3.3;16;7.0;30;0;0;0;0;896;255
19842;01/06/2026;08:44:56;13;3;123.5;66.7;47.35777631 4.89409807;-30.66;11.43;-1.78;7.09;5.51;1.00;1.17;1.19;3.3;16;7.0;30;0;0;0;0;896;255
19843;01/06/2026;08:44:56;13;3;123.5;66.7;47.35777667 4.89409285;-31.11;11.50;-6.44;8.23;1.93;1.05;1.25;1.21;3.3;16;7.0;30;0;0;0;0;896;255
19844;01/06/2026;08:44:56;13;3;123.5;66.7;47.35777704 4.89408763;-31.42;11.54;-2.29;6.44;0.56;1.02;1.28;1.24;3.3;16;7.0;30;0;0;0;0;896;255
19845;01/06/2026;08:44:57;13;3;123.5;66.7;47.35777741 4.89408241;-31.61;11.55;1.33;8.56;4.45;1.07;1.31;1.28;3.3;16;7.0;30;0;0;0;0;896;255
19846;01/06/2026;08:44:57;9;3;123.5;66.7;47.35777882 4.89406139;-31.65;11.44;7.60;7.69;9.19;1.07;1.31;1.29;3.3;16;7.0;30;0;0;0;0;896;255
19847;01/06/2026;08:44:57;9;3;123.5;66.7;47.35778023 4.89404037;-31.50;11.32;13.87;9.02;13.82;1.04;1.30;1.31;3.3;16;7.0;30;0;0;0;0;896;255
19848;01/06/2026;08:44:57;9;3;123.5;66.7;47.35778164 4.89401934;-31.63;11.13;5.98;7.38;12.93;1.06;1.30;1.31;3.3;16;7.0;30;0;0;0;0;896;255
19849;01/06/2026;08:44:57;9;3;123.5;66.7;47.35778306 4.89399832;-31.75;10.93;5.86;5.76;13.19;1.06;1.33;1.34;3.3;16;7.0;30;0;0;0;0;896;255
19850;01/06/2026;08:44:57;9;3;123.5;66.7;47.35778447 4.89397729;-31.86;10.77;2.99;5.07;10.53;1.07;1.34;1.33;3.3;16;7.0;30;0;0;0;0;896;255
19851;01/06/2026;08:44:57;9;3;123.5;66.7;47.35778597 4.89395515;-32.00;10.50;2.38;4.42;12.64;1.04;1.35;1.33;3.3;16;7.0;30;0;0;0;0;896;255
19852;01/06/2026;08:44:57;9;3;123.5;66.7;47.35778865 4.89393230;-31.88;10.25;10.10;5.90;13.62;1.02;1.35;1.34;3.3;16;7.0;30;0;0;0;0;896;255
19853;01/06/2026;08:44:57;9;3;123.5;66.7;47.35779135 4.89391155;-31.88;10.07;9.04;6.60;12.65;1.08;1.36;1.36;3.3;16;7.0;30;0;0;0;0;896;255
19854;01/06/2026;08:44:57;9;3;123.5;66.7;47.35779404 4.89389080;-32.02;9.93;4.48;8.43;12.47;1.12;1.38;1.38;3.3;16;7.0;30;0;0;0;0;896;255
19855;01/06/2026;08:44:57;9;3;123.5;66.7;47.35779674 4.89387005;-32.12;10.00;5.41;11.76;9.98;1.16;1.41;1.39;3.3;16;7.0;30;0;0;0;0;896;255
19856;01/06/2026;08:44:57;9;3;123.5;66.7;47.35779944 4.89384930;-32.24;10.02;5.91;12.76;9.79;1.19;1.46;1.43;3.3;16;7.0;30;0;0;0;0;896;255
19857;01/06/2026;08:44:57;9;3;123.5;66.7;47.35780213 4.89382855;-32.38;10.34;4.55;16.26;3.28;1.19;1.48;1.45;3.3;16;7.0;30;0;0;0;0;896;255
19858;01/06/2026;08:44:57;9;3;123.5;66.7;47.35780483 4.89380780;-32.36;10.57;9.38;16.65;4.72;1.19;1.49;1.47;3.3;16;7.0;30;0;0;0;0;896;255
19859;01/06/2026;08:44:57;9;3;123.5;66.7;47.35780753 4.89378705;-32.26;10.84;13.07;18.49;6.30;1.20;1.49;1.48;3.3;16;7.0;30;0;0;0;0;896;255
19860;01/06/2026;08:44:57;9;3;121.2;65.5;47.35781035 4.89376542;-32.18;11.08;10.13;17.73;4.93;1.16;1.48;1.49;3.3;16;7.0;30;0;0;0;0;896;255
19861;01/06/2026;08:44:57;9;3;121.2;65.5;47.35781117 4.89375953;-32.11;11.25;8.64;15.50;5.38;1.11;1.48;1.48;3.3;16;7.0;30;0;0;0;0;896;255
19862;01/06/2026;08:44:57;9;3;121.3;65.5;47.35781237 4.89375378;-31.89;11.35;11.79;14.12;8.01;1.06;1.48;1.48;3.3;16;7.0;30;0;0;0;0;896;255
19863;01/06/2026;08:44:57;9;3;121.3;65.5;47.35781366 4.89374808;-31.62;11.51;14.75;13.56;3.52;1.04;1.45;1.45;3.3;16;7.0;30;0;0;0;0;896;255
19864;01/06/2026;08:44:57;9;3;121.3;65.5;47.35781492 4.89374260;-31.28;11.60;15.14;14.77;8.85;0.99;1.46;1.46;3.3;16;7.0;30;0;0;0;0;896;255
19865;01/06/2026;08:44:57;9;3;121.3;65.5;47.35781604 4.89373775;-31.05;11.65;13.75;13.99;10.62;0.98;1.45;1.47;3.3;16;7.0;30;0;0;0;0;896;255
19866;01/06/2026;08:44:57;9;3;121.3;65.5;47.35781716 4.89373291;-30.41;11.72;22.42;9.72;5.79;0.93;1.42;1.45;3.3;16;7.0;30;0;0;0;0;896;255
19867;01/06/2026;08:44:57;9;3;121.3;65.5;47.35781828 4.89372808;-29.83;11.66;21.86;7.62;3.41;0.86;1.37;1.39;3.3;16;7.0;30;0;0;0;0;896;255
19868;01/06/2026;08:44:57;9;3;121.3;65.5;47.35781941 4.89372324;-29.59;11.74;14.81;7.86;1.15;0.85;1.37;1.38;3.3;16;7.0;30;0;0;0;0;896;255
19869;01/06/2026;08:44:57;9;3;121.3;65.5;47.35782054 4.89371840;-29.30;11.74;14.67;8.67;5.10;0.88;1.33;1.39;3.3;16;7.0;30;0;0;0;0;896;255
19870;01/06/2026;08:44:57;13;3;121.3;65.5;47.35782167 4.89371357;-28.99;11.73;13.29;8.22;4.73;0.92;1.34;1.36;3.3;16;7.0;30;0;0;0;0;896;255
19871;01/06/2026;08:44:57;13;3;121.3;65.5;47.35782281 4.89370873;-28.93;11.69;6.29;6.95;7.17;0.91;1.40;1.36;3.3;16;7.0;30;0;0;0;0;896;255
19872;01/06/2026;08:44:57;13;3;121.3;65.5;47.35782395 4.89370390;-28.96;11.54;6.05;7.09;12.21;0.94;1.43;1.39;3.3;16;7.0;30;0;0;0;0;896;255
19873;01/06/2026;08:44:57;13;3;121.3;65.5;47.35782509 4.89369907;-28.84;11.51;9.24;7.77;9.74;0.94;1.46;1.44;3.3;16;7.0;30;0;0;0;0;896;255
19874;01/06/2026;08:44:57;13;3;121.3;65.5;47.35782624 4.89369425;-28.73;11.33;8.42;6.40;10.93;0.92;1.46;1.44;3.3;16;7.0;30;0;0;0;0;896;255
19875;01/06/2026;08:44:57;13;3;121.3;65.5;47.35782739 4.89368942;-28.52;11.21;11.62;4.57;8.50;0.87;1.41;1.42;3.3;16;7.0;30;0;0;0;0;896;255
19876;01/06/2026;08:44:58;13;3;121.3;65.5;47.35782854 4.89368460;-28.33;10.98;12.38;2.41;7.17;0.83;1.35;1.40;3.3;16;7.0;30;0;0;0;0;896;255
19877;01/06/2026;08:44:58;13;3;121.3;65.5;47.35783263 4.89366678;-28.06;10.75;12.71;1.18;8.50;0.79;1.31;1.35;3.3;16;7.0;30;0;0;0;0;896;255
19878;01/06/2026;08:44:58;9;3;121.3;65.5;47.35783672 4.89364897;-27.87;10.54;12.19;1.05;5.38;0.79;1.24;1.31;3.3;16;7.0;30;0;0;0;0;896;255
19879;01/06/2026;08:44:58;9;3;121.3;65.5;47.35784081 4.89363116;-27.40;10.41;16.18;3.44;4.80;0.79;1.23;1.27;3.3;16;7.0;30;0;0;0;0;896;255
19880;01/06/2026;08:44:58;9;3;121.3;65.5;47.35784491 4.89361334;-27.17;10.34;13.22;3.61;3.43;0.79;1.22;1.23;3.3;16;7.0;30;0;0;0;0;896;255
19881;01/06/2026;08:44:58;9;3;121.3;65.5;47.35784900 4.89359553;-26.91;10.31;13.03;5.22;2.17;0.80;1.22;1.22;3.3;16;7.0;30;0;0;0;0;896;255
19882;01/06/2026;08:44:58;9;3;121.3;65.5;47.35785309 4.89357772;-26.77;10.31;10.50;6.50;3.23;0.86;1.28;1.27;3.3;16;7.0;30;0;0;0;0;896;255
19883;01/06/2026;08:44:58;9;3;121.3;65.5;47.35785719 4.89355991;-26.74;10.25;7.78;6.26;5.29;0.95;1.35;1.32;3.3;16;7.0;30;0;0;0;0;896;255
19884;01/06/2026;08:44:58;9;3;121.3;65.5;47.35786131 4.89354197;-26.67;10.21;7.99;7.23;8.51;0.98;1.42;1.37;3.3;16;7.0;30;0;0;0;0;896;255
19885;01/06/2026;08:44:58;9;3;121.3;65.5;47.35786600 4.89352297;-26.65;10.09;5.93;6.22;10.05;0.97;1.46;1.40;3.3;16;7.0;30;0;0;0;0;896;255
19886;01/06/2026;08:44:58;9;3;121.3;65.5;47.35787093 4.89350513;-26.66;9.95;4.23;3.63;9.38;0.91;1.47;1.43;3.3;16;7.0;30;0;0;0;0;896;255
19887;01/06/2026;08:44:58;9;3;121.3;65.5;47.35787575 4.89348771;-26.68;9.71;5.88;0.78;9.06;0.90;1.43;1.44;3.3;16;7.0;30;0;0;0;0;896;255
19888;01/06/2026;08:44:58;9;3;121.3;65.5;47.35788056 4.89347030;-26.57;9.48;7.31;0.85;10.62;0.87;1.40;1.42;3.3;16;7.0;30;0;0;0;0;896;255
19889;01/06/2026;08:44:58;9;3;121.3;65.5;47.35788538 4.89345288;-26.57;9.17;5.67;0.21;11.39;0.89;1.35;1.40;3.3;16;7.0;30;0;0;0;0;896;255
19890;01/06/2026;08:44:58;9;3;121.3;65.5;47.35789019 4.89343546;-26.48;8.96;7.81;0.70;8.91;0.85;1.31;1.34;3.3;16;7.0;30;0;0;0;0;896;255
19891;01/06/2026;08:44:58;9;3;121.3;65.5;47.35789501 4.89341805;-26.32;8.67;9.17;-0.68;8.21;0.82;1.27;1.29;3.3;16;7.0;30;0;0;0;0;896;255
19892;01/06/2026;08:44:58;9;3;121.3;65.5;47.35789982 4.89340063;-26.26;8.40;6.31;-0.39;9.54;0.79;1.24;1.26;3.3;16;7.0;30;0;0;0;0;896;255
19893;01/06/2026;08:44:58;9;3;121.3;65.5;47.35790464 4.89338321;-26.05;8.13;10.45;-0.45;8.89;0.76;1.17;1.22;3.3;16;7.0;30;0;0;0;0;896;255
19894;01/06/2026;08:44:58;9;3;111.0;59.9;47.35790905 4.89336728;-25.83;7.94;11.33;2.46;10.02;0.82;1.20;1.23;3.3;16;7.0;30;0;0;0;0;896;255
19895;01/06/2026;08:44:58;9;3;111.0;59.9;47.35791032 4.89336291;-25.70;7.69;8.62;3.30;11.16;0.86;1.27;1.25;3.3;16;7.0;30;0;0;0;0;896;255
19896;01/06/2026;08:44:58;9;3;111.0;59.9;47.35791159 4.89335855;-25.81;7.46;2.86;2.22;11.25;0.88;1.29;1.27;3.3;16;7.0;30;0;0;0;0;896;255
19897;01/06/2026;08:44:58;9;3;111.0;59.9;47.35791286 4.89335419;-25.76;7.20;5.82;2.45;14.71;0.84;1.30;1.27;3.3;16;7.0;30;0;0;0;0;896;255
19898;01/06/2026;08:44:58;9;3;111.0;59.9;47.35791413 4.89334983;-25.76;7.04;6.74;2.98;13.46;0.76;1.27;1.25;3.3;16;7.0;30;0;0;0;0;896;255
19899;01/06/2026;08:44:58;9;3;111.0;59.9;47.35791541 4.89334547;-25.73;6.87;7.52;3.10;10.36;0.76;1.20;1.24;3.3;16;7.0;30;0;0;0;0;896;255
